Title,Genre_id
Don't Look Up,2
Taken,20
Taken,3
Taken,14
1917,20
1917,10
1917,5
Shin Gojira,20
Shin Gojira,10
Shin Gojira,11
Teenage Mutant Ninja Turtles: Mutant Mayhem,17
Teenage Mutant Ninja Turtles: Mutant Mayhem,20
Teenage Mutant Ninja Turtles: Mutant Mayhem,13
Sing 2,17
Sing 2,13
Sing 2,9
The Avengers,20
The Avengers,2
Fighter,20
Fighter,14
La vita è bella,9
La vita è bella,10
La vita è bella,6
Annihilation,13
Annihilation,10
Annihilation,11
The Proposal,9
The Proposal,10
The Proposal,6
Bohemian Rhapsody,22
Bohemian Rhapsody,10
Bohemian Rhapsody,21
Elvis,22
Elvis,10
Elvis,21
Catch Me If You Can,22
Catch Me If You Can,3
Catch Me If You Can,10
Irréversible,3
Irréversible,10
Irréversible,1
A Haunting in Venice,3
A Haunting in Venice,10
A Haunting in Venice,11
The Descent,13
The Descent,11
The Descent,14
Pretty Baby,10
Sisu,20
Sisu,7
Zootopia,17
Zootopia,20
Zootopia,13
Rocketman,22
Rocketman,10
Rocketman,21
Fancy Dance,10
Psycho,11
Psycho,1
Psycho,14
Ready or Not,20
Ready or Not,9
Ready or Not,11
Kill Bill: Vol. 2,20
Kill Bill: Vol. 2,3
Kill Bill: Vol. 2,14
Predator,20
Predator,13
Predator,11
Suspiria,10
Suspiria,8
Suspiria,11
Uncharted,20
Uncharted,13
Clueless,9
Clueless,6
Fast Times at Ridgemont High,9
Fast Times at Ridgemont High,10
Police Academy,9
A Bronx Tale,3
A Bronx Tale,10
Jumanji: The Next Level,20
Jumanji: The Next Level,13
Jumanji: The Next Level,9
Kong: Skull Island,20
Kong: Skull Island,13
Kong: Skull Island,8
Grown Ups 2,9
Spaceballs,13
Spaceballs,9
Spaceballs,2
Dronningen,10
Imaginary,11
Imaginary,1
Imaginary,14
La belle et la bête,10
La belle et la bête,16
La belle et la bête,8
Office Space,9
Puss in Boots: The Last Wish,17
Puss in Boots: The Last Wish,20
Puss in Boots: The Last Wish,13
Kids,10
Gerald's Game,10
Gerald's Game,11
Gerald's Game,14
Basic Instinct,10
Basic Instinct,1
Basic Instinct,14
The Rover,20
The Rover,3
The Rover,10
Malèna,10
Malèna,6
Malèna,7
Encanto,17
Encanto,9
Encanto,16
Casino,3
Casino,10
Evil Dead Rise,11
The Exorcist,11
Raiders of the Lost Ark,20
Raiders of the Lost Ark,13
The Hunger Games: Catching Fire,20
The Hunger Games: Catching Fire,13
The Hunger Games: Catching Fire,2
A Simple Favor,9
A Simple Favor,3
A Simple Favor,1
The Unbearable Weight of Massive Talent,20
The Unbearable Weight of Massive Talent,9
The Unbearable Weight of Massive Talent,3
The Accountant,20
The Accountant,3
The Accountant,10
Aftersun,10
Dirty Dancing,10
Dirty Dancing,21
Dirty Dancing,6
Reservoir Dogs,3
Reservoir Dogs,14
A Man Called Otto,9
A Man Called Otto,10
X2,20
X2,2
X2,14
A Quiet Place Part II,10
A Quiet Place Part II,11
A Quiet Place Part II,2
Her,10
Her,6
Her,2
Masters of the Universe,20
Masters of the Universe,13
Masters of the Universe,8
Dunkirk,20
Dunkirk,10
Dunkirk,5
Jagten,10
Tusk,9
Tusk,11
Scream,11
Scream,1
Tropic Thunder,20
Tropic Thunder,9
Tropic Thunder,7
E.T. the Extra-Terrestrial,13
E.T. the Extra-Terrestrial,16
E.T. the Extra-Terrestrial,2
Full Metal Jacket,10
Full Metal Jacket,7
Edge of Tomorrow,20
Edge of Tomorrow,13
Edge of Tomorrow,2
The Last of the Mohicans,20
The Last of the Mohicans,13
The Last of the Mohicans,10
Liar Liar,9
Liar Liar,8
Spider-Man: Into the Spider-Verse,17
Spider-Man: Into the Spider-Verse,20
Spider-Man: Into the Spider-Verse,13
Bring It On,9
Bring It On,6
Bring It On,4
Gekijôban Spy x Family Code: White,17
Gekijôban Spy x Family Code: White,20
Gekijôban Spy x Family Code: White,9
Star Trek Beyond,20
Star Trek Beyond,13
Star Trek Beyond,2
Der Untergang,22
Der Untergang,10
Der Untergang,5
Deep Water,3
Deep Water,10
Deep Water,1
King Kong,20
King Kong,13
King Kong,6
The Amazing Spider-Man,20
The Amazing Spider-Man,13
The Amazing Spider-Man,2
Kick-Ass,20
Kick-Ass,9
Kick-Ass,3
Nobody,20
Nobody,3
Nobody,10
The Thing,11
The Thing,1
The Thing,2
The Imitation Game,22
The Imitation Game,10
The Imitation Game,14
Bridesmaids,9
Legally Blonde,9
Legally Blonde,6
Harry Potter and the Chamber of Secrets,13
Harry Potter and the Chamber of Secrets,16
Harry Potter and the Chamber of Secrets,8
Fargo,3
Fargo,14
The Place Beyond the Pines,3
The Place Beyond the Pines,10
The Place Beyond the Pines,14
Secretary,9
Secretary,10
Secretary,6
Fury,20
Fury,10
Fury,7
The Banshees of Inisherin,9
The Banshees of Inisherin,10
Scream,11
Scream,1
Scream,14
A Few Good Men,10
A Few Good Men,14
Ghostbusters,20
Ghostbusters,9
Ghostbusters,8
Passengers,10
Passengers,6
Passengers,2
The Devil's Advocate,10
The Devil's Advocate,8
The Devil's Advocate,1
Kimi no na wa.,17
Kimi no na wa.,10
Kimi no na wa.,8
There's Something About Mary,9
There's Something About Mary,6
Elemental,17
Elemental,13
Elemental,9
The Whale,10
Mrs. Doubtfire,9
Mrs. Doubtfire,10
Cannibal Holocaust,13
Cannibal Holocaust,11
Mamma Mia!,9
Mamma Mia!,18
Mamma Mia!,6
Coco,17
Coco,13
Coco,10
Operation Fortune: Ruse de Guerre,20
Operation Fortune: Ruse de Guerre,9
Operation Fortune: Ruse de Guerre,14
White Chicks,9
White Chicks,3
The Princess Diaries,9
The Princess Diaries,16
The Princess Diaries,6
Armageddon,20
Armageddon,13
Armageddon,2
Trainspotting,10
Prey,20
Prey,13
Prey,11
Jurassic World: Fallen Kingdom,20
Jurassic World: Fallen Kingdom,13
Jurassic World: Fallen Kingdom,2
Shrek 2,17
Shrek 2,13
Shrek 2,9
The Exorcist: Believer,11
About Time,9
About Time,10
About Time,8
Cowboys & Aliens,20
Cowboys & Aliens,10
Cowboys & Aliens,2
Hauru no ugoku shiro,17
Hauru no ugoku shiro,13
Hauru no ugoku shiro,16
Ghosted,20
Ghosted,13
Ghosted,9
Mother's Day,9
Mother's Day,10
Mother's Day,6
Finding Nemo,17
Finding Nemo,13
Finding Nemo,9
"Monsters, Inc.",17
"Monsters, Inc.",13
"Monsters, Inc.",9
Everybody Wants Some!!,9
True Romance,3
True Romance,10
True Romance,6
Hamilton,22
Hamilton,10
Hamilton,5
Independence Day,20
Independence Day,13
Independence Day,2
The Social Network,22
The Social Network,10
The Wizard of Oz,13
The Wizard of Oz,16
The Wizard of Oz,8
The Green Knight,13
The Green Knight,10
The Green Knight,8
Sonic the Hedgehog 2,20
Sonic the Hedgehog 2,13
Sonic the Hedgehog 2,9
Doctor Sleep,10
Doctor Sleep,8
Doctor Sleep,11
They Live,20
They Live,11
They Live,2
Scott Pilgrim vs. the World,20
Scott Pilgrim vs. the World,9
Scott Pilgrim vs. the World,8
The Last Samurai,20
The Last Samurai,10
West Side Story,3
West Side Story,10
West Side Story,18
Pain Hustlers,3
Pain Hustlers,10
Black Widow,20
Black Widow,13
Black Widow,2
That's My Boy,9
That's My Boy,10
Rocky,10
Rocky,4
Me Before You,10
Me Before You,6
Inside Man,3
Inside Man,10
Inside Man,1
Napoleon Dynamite,9
Pâfekuto burû,17
Pâfekuto burû,3
Pâfekuto burû,10
Man of Steel,20
Man of Steel,13
Man of Steel,2
Bodies Bodies Bodies,9
Bodies Bodies Bodies,11
Bodies Bodies Bodies,1
Freelance,20
Freelance,9
Dumb Money,22
Dumb Money,9
Dumb Money,10
Sonic the Hedgehog,20
Sonic the Hedgehog,13
Sonic the Hedgehog,9
The Guest,20
The Guest,1
The Guest,14
Dumb and Dumber,9
Total Recall,20
Total Recall,13
Total Recall,2
The Abyss,13
The Abyss,10
The Abyss,1
The Tomorrow War,20
The Tomorrow War,13
The Tomorrow War,10
Scouts Guide to the Zombie Apocalypse,20
Scouts Guide to the Zombie Apocalypse,9
Scouts Guide to the Zombie Apocalypse,11
Toy Story,17
Toy Story,13
Toy Story,9
Caddyshack,9
Caddyshack,4
Cashback,9
Cashback,10
Cashback,6
Casablanca,10
Casablanca,6
Casablanca,7
Thirteen,10
In Time,20
In Time,2
In Time,14
Jurassic World,20
Jurassic World,13
Jurassic World,2
Now You See Me,3
Now You See Me,1
Now You See Me,14
Willy Wonka & the Chocolate Factory,13
Willy Wonka & the Chocolate Factory,9
Willy Wonka & the Chocolate Factory,16
The Fast and the Furious,20
The Fast and the Furious,3
The Fast and the Furious,14
Beautiful Boy,22
Beautiful Boy,10
Vicky Cristina Barcelona,9
Vicky Cristina Barcelona,10
Vicky Cristina Barcelona,6
The Mask,20
The Mask,9
The Mask,3
Terrifier 2,11
Atonement,10
Atonement,1
Atonement,6
Mr. & Mrs. Smith,20
Mr. & Mrs. Smith,9
Mr. & Mrs. Smith,3
Sin City,3
Sin City,14
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",13
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",16
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",8
Charlie and the Chocolate Factory,13
Charlie and the Chocolate Factory,9
Charlie and the Chocolate Factory,16
Godzilla: King of the Monsters,20
Godzilla: King of the Monsters,13
Godzilla: King of the Monsters,8
Knock Knock,3
Knock Knock,14
Salinui chueok,3
Salinui chueok,10
Salinui chueok,1
The Grand Budapest Hotel,13
The Grand Budapest Hotel,9
The Grand Budapest Hotel,3
Lo imposible,10
Lo imposible,5
Lo imposible,14
Beauty and the Beast,13
Beauty and the Beast,16
Beauty and the Beast,8
Legend,13
Legend,8
Legend,6
Black Hawk Down,20
Black Hawk Down,10
Black Hawk Down,5
Man on Fire,20
Man on Fire,3
Man on Fire,10
Trading Places,9
There Will Be Blood,10
The King,22
The King,10
The King,5
Wrong Turn,11
Wrong Turn,14
The Intouchables,9
The Intouchables,10
Snack Shack,9
The Predator,20
The Predator,13
The Predator,11
Out of Darkness,11
Out of Darkness,14
Under the Silver Lake,3
Under the Silver Lake,10
Under the Silver Lake,1
Lucy,20
Lucy,2
Lucy,14
Uncut Gems,3
Uncut Gems,10
Uncut Gems,14
Excalibur,13
Excalibur,10
Excalibur,8
Space Jam,17
Space Jam,13
Space Jam,9
The Irishman,22
The Irishman,3
The Irishman,10
The Great Escape,13
The Great Escape,10
The Great Escape,14
Indiana Jones and the Last Crusade,20
Indiana Jones and the Last Crusade,13
Matilda,9
Matilda,16
Matilda,8
Labyrinth,13
Labyrinth,16
Labyrinth,8
The Dead Don't Hurt,10
The Dead Don't Hurt,12
Finestkind,3
Finestkind,10
Finestkind,14
Interview with the Vampire: The Vampire Chronicles,10
Interview with the Vampire: The Vampire Chronicles,8
Interview with the Vampire: The Vampire Chronicles,11
Sing,17
Sing,9
Sing,16
The Human Centipede (First Sequence),11
Kick-Ass 2,20
Kick-Ass 2,9
Kick-Ass 2,3
The Favourite,22
The Favourite,9
The Favourite,10
Maze Runner: The Death Cure,20
Maze Runner: The Death Cure,13
Maze Runner: The Death Cure,2
World War Z,20
World War Z,13
World War Z,11
Marry Me,9
Marry Me,21
Marry Me,6
The Sandlot,9
The Sandlot,10
The Sandlot,16
Falling Down,20
Falling Down,3
Falling Down,10
Spartacus,13
Spartacus,22
Spartacus,10
A Star Is Born,10
A Star Is Born,21
A Star Is Born,6
Magnolia,10
Escape from the Planet of the Apes,20
Escape from the Planet of the Apes,2
Cape Fear,3
Cape Fear,14
The Perks of Being a Wallflower,10
Jojo Rabbit,9
Jojo Rabbit,10
Jojo Rabbit,7
Scary Movie,9
Frozen,17
Frozen,13
Frozen,9
The Hunt,20
The Hunt,11
The Hunt,14
Spider-Man: Homecoming,20
Spider-Man: Homecoming,13
Spider-Man: Homecoming,2
Infinity Pool,3
Infinity Pool,11
Infinity Pool,1
Conan the Barbarian,20
Conan the Barbarian,13
Conan the Barbarian,8
V for Vendetta,20
V for Vendetta,10
V for Vendetta,2
Casino Royale,20
Casino Royale,13
Casino Royale,14
2012,20
2012,13
2012,2
Moneyball,22
Moneyball,10
Moneyball,4
The Day After Tomorrow,20
The Day After Tomorrow,13
The Day After Tomorrow,2
The Incredibles,17
The Incredibles,20
The Incredibles,13
The Wolverine,20
The Wolverine,2
Harry Potter and the Deathly Hallows - Part 1,13
Harry Potter and the Deathly Hallows - Part 1,16
Harry Potter and the Deathly Hallows - Part 1,8
Now and Then,9
Now and Then,10
Now and Then,6
The Boy in the Striped Pajamas,10
The Boy in the Striped Pajamas,7
"Lock, Stock and Two Smoking Barrels",20
"Lock, Stock and Two Smoking Barrels",9
"Lock, Stock and Two Smoking Barrels",3
Last Night in Soho,10
Last Night in Soho,11
Last Night in Soho,1
Wild Things,3
Wild Things,10
Wild Things,1
Up,17
Up,13
Up,9
Aladdin,13
Aladdin,9
Aladdin,16
Bastarden,20
Bastarden,22
Bastarden,5
Moulin Rouge!,10
Moulin Rouge!,18
Moulin Rouge!,6
Speed,20
Speed,13
Speed,14
Tangled,17
Tangled,13
Tangled,9
The Karate Kid,20
The Karate Kid,10
The Karate Kid,16
Saw,11
Saw,1
Saw,14
The Outfit,3
The Outfit,10
The Outfit,1
Under the Skin,10
Under the Skin,11
Under the Skin,1
Hell or High Water,3
Hell or High Water,10
Hell or High Water,14
The Lost City,20
The Lost City,13
The Lost City,9
The Game,10
The Game,1
The Game,14
Beau Is Afraid,9
Beau Is Afraid,10
Beau Is Afraid,11
The Greatest Hits,10
The Greatest Hits,21
The Greatest Hits,6
Blazing Saddles,9
Blazing Saddles,12
EuroTrip,9
The Gift,10
The Gift,1
The Gift,14
American Graffiti,9
American Graffiti,10
Vertigo,1
Vertigo,6
Vertigo,14
Big,9
Big,10
Big,8
Shadow in the Cloud,20
Shadow in the Cloud,11
Shadow in the Cloud,7
Rumble Fish,3
Rumble Fish,10
Rumble Fish,6
Eurovision Song Contest: The Story of Fire Saga,9
Eurovision Song Contest: The Story of Fire Saga,21
The Heartbreak Kid,9
The Heartbreak Kid,6
War of the Worlds,20
War of the Worlds,13
War of the Worlds,2
Blue Valentine,10
Blue Valentine,6
Ghost,10
Ghost,8
Ghost,6
Le fabuleux destin d'Amélie Poulain,9
Le fabuleux destin d'Amélie Poulain,6
Meet Joe Black,10
Meet Joe Black,8
Meet Joe Black,6
Spider-Man 3,20
Spider-Man 3,13
Spider-Man 3,2
Zack Snyder's Justice League,20
Zack Snyder's Justice League,13
Zack Snyder's Justice League,8
The Mummy Returns,20
The Mummy Returns,13
The Mummy Returns,8
Blue Beetle,20
Blue Beetle,13
Blue Beetle,2
WALL·E,17
WALL·E,13
WALL·E,16
Harry Potter and the Half-Blood Prince,20
Harry Potter and the Half-Blood Prince,13
Harry Potter and the Half-Blood Prince,16
The Parent Trap,13
The Parent Trap,9
The Parent Trap,10
Traffic,3
Traffic,10
Traffic,14
Cinderella,13
Cinderella,10
Cinderella,16
Footloose,10
Footloose,21
Footloose,6
Young Frankenstein,9
Wind River,3
Wind River,10
Wind River,1
Patriots Day,20
Patriots Day,3
Patriots Day,10
27 Dresses,9
27 Dresses,6
Wonder,10
Wonder,16
We Need to Talk About Kevin,10
We Need to Talk About Kevin,1
We Need to Talk About Kevin,14
Into the Wild,13
Into the Wild,22
Into the Wild,10
Lee,22
Lee,10
Lee,5
Pirates of the Caribbean: Dead Man's Chest,20
Pirates of the Caribbean: Dead Man's Chest,13
Pirates of the Caribbean: Dead Man's Chest,8
Go,9
Go,3
Black Panther,20
Black Panther,13
Black Panther,2
The Edge,20
The Edge,13
The Edge,10
Dodgeball: A True Underdog Story,9
Dodgeball: A True Underdog Story,4
Gone with the Wind,10
Gone with the Wind,6
Gone with the Wind,7
Eternals,20
Eternals,13
Eternals,8
The Godfather Part III,3
The Godfather Part III,10
Little Children,10
Little Children,6
Rust Creek,20
Rust Creek,3
Rust Creek,10
Death Becomes Her,9
Death Becomes Her,8
Death Becomes Her,11
Rear Window,1
Rear Window,14
Airport,20
Airport,10
Airport,14
Rosemary's Baby,10
Rosemary's Baby,11
American Gangster,22
American Gangster,3
American Gangster,10
The Sound of Music,22
The Sound of Music,10
The Sound of Music,16
Stardust,13
Stardust,16
Stardust,8
The Bourne Identity,20
The Bourne Identity,1
The Bourne Identity,14
Silent Hill,11
Silent Hill,1
Tomb Raider,20
Tomb Raider,13
Tomb Raider,8
Y tu mamá también,10
Jack Reacher,20
Jack Reacher,1
Jack Reacher,14
The English Patient,10
The English Patient,6
The English Patient,7
The Invitation,11
The Invitation,14
House of Wax,11
House of Wax,14
Just Go with It,9
Just Go with It,6
Home Alone,9
Home Alone,16
Walk the Line,22
Walk the Line,10
Walk the Line,21
Hook,13
Hook,9
Hook,16
Sexy Beast,3
Sexy Beast,10
Sexy Beast,14
Oblivion,20
Oblivion,13
Oblivion,2
War Dogs,22
War Dogs,9
War Dogs,3
Us,11
Us,1
Us,14
Manchester by the Sea,10
Alita: Battle Angel,20
Alita: Battle Angel,13
Alita: Battle Angel,2
Erin Brockovich,22
Erin Brockovich,10
Road Trip,9
Sleepwalkers,8
Sleepwalkers,11
Run,1
Run,14
28 Weeks Later,11
28 Weeks Later,2
Sunshine,2
Sunshine,14
Robin Hood: Men in Tights,13
Robin Hood: Men in Tights,9
Robin Hood: Men in Tights,18
Gangs of New York,3
Gangs of New York,10
Crank,20
Crank,3
Crank,14
Bad Boys,20
Bad Boys,9
Bad Boys,3
A Nightmare on Elm Street,11
Not Another Teen Movie,9
Hustle,9
Hustle,10
Hustle,4
Unbreakable,10
Unbreakable,1
Unbreakable,2
The Beautiful Game,10
The Beautiful Game,4
Zodiac,3
Zodiac,10
Zodiac,1
Holes,13
Holes,9
Holes,10
The Edge of Seventeen,9
The Edge of Seventeen,10
Spring Breakers,3
Spring Breakers,10
Spring Breakers,14
Knocked Up,9
Knocked Up,6
National Lampoon's Animal House,9
Notting Hill,9
Notting Hill,10
Notting Hill,6
Platoon,10
Platoon,7
Avengers: Age of Ultron,20
Avengers: Age of Ultron,13
Avengers: Age of Ultron,2
"Three Billboards Outside Ebbing, Missouri",9
"Three Billboards Outside Ebbing, Missouri",3
"Three Billboards Outside Ebbing, Missouri",10
The Intern,9
The Intern,10
Legend,22
Legend,3
Legend,10
Predestination,20
Predestination,10
Predestination,2
Showgirls,10
Im Westen nichts Neues,20
Im Westen nichts Neues,10
Im Westen nichts Neues,7
Cruel Intentions,10
Cruel Intentions,6
The Matrix Reloaded,20
The Matrix Reloaded,2
Unforgiven,10
Unforgiven,12
Jennifer's Body,9
Jennifer's Body,11
Once Upon a Time in the West,10
Once Upon a Time in the West,12
Skyfall,20
Skyfall,13
Skyfall,14
Blue Velvet,3
Blue Velvet,10
Blue Velvet,1
Tron: Legacy,20
Tron: Legacy,13
Tron: Legacy,2
X-Men: Dark Phoenix,20
X-Men: Dark Phoenix,13
X-Men: Dark Phoenix,2
Busanhaeng,20
Busanhaeng,11
Busanhaeng,14
My Cousin Vinny,9
My Cousin Vinny,3
Harry Potter and the Order of the Phoenix,20
Harry Potter and the Order of the Phoenix,13
Harry Potter and the Order of the Phoenix,16
Cloud Atlas,10
Cloud Atlas,1
Cloud Atlas,2
Despicable Me,17
Despicable Me,13
Despicable Me,9
Fantastic Beasts: The Secrets of Dumbledore,13
Fantastic Beasts: The Secrets of Dumbledore,16
Fantastic Beasts: The Secrets of Dumbledore,8
Verdens verste menneske,9
Verdens verste menneske,10
Verdens verste menneske,6
Legends of the Fall,10
Legends of the Fall,6
Legends of the Fall,7
Hellboy,20
Hellboy,13
Hellboy,8
21 Jump Street,20
21 Jump Street,9
21 Jump Street,3
Shang-Chi and the Legend of the Ten Rings,20
Shang-Chi and the Legend of the Ten Rings,13
Shang-Chi and the Legend of the Ten Rings,8
Gentlemen Broncos,13
Gentlemen Broncos,9
Gentlemen Broncos,2
The Mist,11
The Mist,2
The Mist,14
The Cabin in the Woods,11
The Cabin in the Woods,1
The Cabin in the Woods,14
Sex and the City,9
Sex and the City,10
Sex and the City,6
Galaxy Quest,13
Galaxy Quest,9
Galaxy Quest,2
Serenity,20
Serenity,13
Serenity,2
Thor: Ragnarok,20
Thor: Ragnarok,13
Thor: Ragnarok,9
Lost in Space,20
Lost in Space,13
Lost in Space,16
Insidious,11
Insidious,1
Insidious,14
Warrior,20
Warrior,10
Warrior,4
The Color Purple,10
The Color Purple,18
Cruella,13
Cruella,9
Cruella,3
F9,20
F9,3
F9,14
The Town,3
The Town,10
The Town,14
The Ritual,11
The Ritual,1
The Ritual,14
True Lies,20
True Lies,9
True Lies,14
Heathers,9
Heathers,3
Conquest of the Planet of the Apes,20
Conquest of the Planet of the Apes,2
Redeeming Love,10
Redeeming Love,6
Redeeming Love,12
Along Came Polly,9
Along Came Polly,6
Instant Family,9
Instant Family,10
Scooby-Doo,13
Scooby-Doo,9
Scooby-Doo,16
Big Daddy,9
Big Daddy,10
Spectre,20
Spectre,13
Spectre,14
John Wick: Chapter 2,20
John Wick: Chapter 2,3
John Wick: Chapter 2,14
Spider-Man 2,20
Spider-Man 2,13
Spider-Man 2,2
Don Jon,9
Don Jon,10
Don Jon,6
Remember the Titans,22
Remember the Titans,9
Remember the Titans,10
American Sniper,20
American Sniper,22
American Sniper,10
Batman,20
Batman,13
Uncle Buck,9
Terminator: Dark Fate,20
Terminator: Dark Fate,13
Terminator: Dark Fate,2
The Deer Hunter,10
The Deer Hunter,7
Red Notice,20
Red Notice,9
Red Notice,14
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,9
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,7
Silver Linings Playbook,9
Silver Linings Playbook,10
Silver Linings Playbook,6
School of Rock,9
School of Rock,21
Shooter,20
Shooter,10
Shooter,14
Nocturnal Animals,10
Nocturnal Animals,14
The Shape of Water,10
The Shape of Water,8
The Shape of Water,6
Step Brothers,9
Percy Jackson & the Olympians: The Lightning Thief,13
Percy Jackson & the Olympians: The Lightning Thief,16
Percy Jackson & the Olympians: The Lightning Thief,8
Die Hard with a Vengeance,20
Die Hard with a Vengeance,13
Die Hard with a Vengeance,14
Deep Impact,20
Deep Impact,10
Deep Impact,2
Transformers: The Last Knight,20
